datetime,rank,nat,sail,surname,name,lat_deg,lat,lon_deg,lon,last30min_heading_deg,last30min_speed_kts,last30min_VMG_kts,last30min_distance_nm,since_last_standings_heading_deg,since_last_standings_speed_kts,since_last_standings_VMG_kts,since_last_standings_distance_nm,last24hrs_heading_deg,last24hrs_speed_kts,last24hrs_VMG_kts,last24hrs_distance_nm,distance_to_finish_nm,distance_to_leader_nm
2025-01-14T22:00:00Z,3,FRA,FRA 112,Simon,Sébastien,45°33.15'N,45.5525016784668,15°56.50'W,-15.941666603088379,45,22.7,18.7,11.3,40,20.8,17.2,83.2,42,17.9,17.1,430.4,591.9,569.9
2025-01-14T22:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,10°33.91'N,10.565166473388672,31°24.10'W,-31.40166664123535,352,12.9,10.6,6.4,347,13.3,10.3,53.2,349,15.9,13.3,382.6,2647.1,2625.1
2025-01-14T22:00:00Z,5,GBR,FRA 100,Goodchild,Sam,10°18.84'N,10.314000129699707,31°16.85'W,-31.280834197998047,342,13.3,9.5,6.7,344,13.7,10.3,54.7,350,15.3,12.9,367.1,2657.4,2635.4
2025-01-14T22:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,09°38.83'N,9.64716625213623,31°24.63'W,-31.410499572753906,344,13.5,10,6.8,345,14,10.7,55.8,351,14.5,12.3,347.3,2696.7,2674.7
2025-01-14T22:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,07°14.73'N,7.245500087738037,30°05.63'W,-30.093833923339844,340,14.5,10.5,7.2,339,13.9,10,55.7,351,14.3,12.5,343.4,2794.6,2772.5
2025-01-14T22:00:00Z,8,SUI,FRA 08,Mettraux,Justine,05°05.46'N,5.091000080108643,30°25.91'W,-30.431833267211914,342,14.5,10.9,7.2,344,15.7,12.3,62.6,355,16.9,15.3,406.3,2921.3,2899.3
2025-01-14T22:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,05°42.39'N,5.706500053405762,32°38.57'W,-32.6428337097168,332,16.8,10,8.4,338,16.5,11.3,65.8,348,13.7,11.4,329.7,2941.7,2919.7
2025-01-14T22:00:00Z,10,GER,MON 1297,Herrmann,Boris,04°59.07'N,4.984499931335449,33°57.27'W,-33.954498291015625,340,15.4,10.7,7.7,337,13.6,8.9,54.3,346,14,11.2,337.1,3014.7,2992.7
2025-01-14T22:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,02°29.58'S,-2.493000030517578,30°53.58'W,-30.89299964904785,8,21.3,20.8,10.7,9,22.1,21.6,88.2,3,20.7,20,497.6,3354.3,3332.3
2025-01-14T22:00:00Z,12,FRA,FRA 09,Dutreux,Benjamin,03°00.22'S,-3.003666639328003,30°05.56'W,-30.092666625976563,354,14,12.6,7,5,21,20.4,84.1,359,21.3,20.2,511.9,3366.5,3344.4
2025-01-14T22:00:00Z,13,GBR,FRA 109,Davies,Samantha,04°19.48'S,-4.324666500091553,31°13.94'W,-31.23233413696289,1,23.8,22.4,11.9,6,20,19.3,80,1,20,19,479.8,3464.5,3442.4
2025-01-14T22:00:00Z,14,FRA,FRA 10,Attanasio,Romain,20°02.75'S,-20.045833587646484,34°00.44'W,-34.00733184814453,71,8.6,5.4,4.3,59,6.9,5.3,27.6,28,10.7,10.6,257.3,4407.6,4385.6
2025-01-14T22:00:00Z,15,FRA,FRA 13,Séguin,Damien,25°49.92'S,-25.832000732421875,28°30.36'W,-28.506000518798828,67,12.1,7.4,6,58,12,8.8,48,31,8.4,8.1,201,4650.6,4628.6
2025-01-14T22:00:00Z,16,SUI,SUI 7,Roura,Alan,26°35.32'S,-26.588666915893555,27°41.82'W,-27.69700050354004,65,10.4,6.5,5.2,57,10.6,7.8,42.5,44,8,7,192.2,4683.8,4661.8
2025-01-14T22:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,23°52.21'S,-23.870166778564453,37°21.55'W,-37.35916519165039,46,13,11.8,6.5,58,11,8.8,44,21,7.6,7.6,182.5,4687.7,4665.7
2025-01-14T22:00:00Z,18,FRA,FRA 29,Le Cam,Jean,25°58.29'S,-25.971500396728516,30°57.74'W,-30.96233367919922,144,9.6,-5.8,4.8,17,2.7,2.7,10.9,23,4.8,4.8,116.3,4694.4,4672.4
2025-01-14T22:00:00Z,19,FRA,FRA 1000,Le Turquais,Tanguy,24°15.21'S,-24.25349998474121,37°49.99'W,-37.833168029785156,31,9.9,9.8,4.9,339,6.5,4.8,26.2,27,9.3,9.2,222.1,4718.6,4696.6
2025-01-14T22:00:00Z,20,FRA,FRA 27,Joschke,Isabelle,24°28.30'S,-24.47166633605957,37°53.91'W,-37.89849853515625,38,12,11.5,6,19,9.6,9.6,38.4,4,6.1,5.9,147.6,4732.1,4710.1
2025-01-14T22:00:00Z,21,ITA,ITA 34,Pedote,Giancarlo,24°46.43'S,-24.773834228515625,37°06.28'W,-37.10466766357422,45,12.4,11.3,6.2,5,7.2,6.9,28.7,10,5.7,5.6,137.3,4733.3,4711.3
2025-01-14T22:00:00Z,22,NZL,NZL 64,Colman,Conrad,27°36.40'S,-27.606666564941406,37°17.74'W,-37.2956657409668,35,13.5,13.1,6.7,39,14.1,13.4,56.3,35,13.6,13.3,325.7,4895.9,4873.9
2025-01-14T22:00:00Z,23,FRA,FRA 22,Soudée,Guirec,35°38.12'S,-35.63533401489258,39°29.48'W,-39.4913330078125,56,10.7,8.8,5.3,48,10.5,9.4,41.9,40,10.1,9.7,241.4,5385.9,5363.9
2025-01-14T22:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,36°24.30'S,-36.404998779296875,46°46.06'W,-46.76766586303711,337,7.5,4.9,3.8,344,8.4,6.2,33.4,344,6.9,5.2,166.1,5572.3,5550.3
2025-01-14T22:00:00Z,25,FRA,FRA 172,Duc,Louis,37°11.96'S,-37.19933319091797,47°21.20'W,-47.35333251953125,69,9.4,7,4.7,50,7.1,6.5,28.3,339,6.2,4.2,148.4,5627.5,5605.5
2025-01-14T22:00:00Z,26,JPN,JPN 11,Shiraishi,Kojiro,37°17.77'S,-37.296165466308594,47°56.33'W,-47.93883514404297,299,10.1,0.3,5,30,7.2,7.2,29,4,6.8,6.2,162.8,5645.4,5623.4
2025-01-14T22:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,39°43.58'S,-39.72633361816406,43°49.51'W,-43.825164794921875,38,10.3,10,5.2,44,10.3,9.7,41.3,48,12,11.2,286.9,5692.5,5670.5
2025-01-14T22:00:00Z,28,FRA,FRA 01,Dorange,Violette,40°21.82'S,-40.36366653442383,46°55.22'W,-46.92033386230469,21,12.7,12.6,6.3,20,12.1,12.1,48.6,39,10.6,10.4,254.5,5788.3,5766.3
2025-01-14T22:00:00Z,29,SUI,SUI 49,Heer,Oliver,55°33.62'S,-55.560333251953125,65°20.03'W,-65.333831787109375,66,12.3,11,6.1,61,13.2,12.4,52.7,79,13.3,11.2,318.3,6949.1,6927.1
2025-01-14T22:00:00Z,30,FRA,FRA 1461,Cornic,Antoine,57°07.66'S,-57.12766647338867,74°31.10'W,-74.5183334350586,70,13.5,13.4,6.8,87,13.4,13.3,53.7,84,12.4,12.4,298.1,7261.1,7239.1
2025-01-14T22:00:00Z,31,CHN,CHN 5,Xu,Jingkun,57°36.11'S,-57.60183334350586,76°40.32'W,-76.6719970703125,71,16.3,16.2,8.2,65,15,14.7,60,98,10.9,10.8,260.7,7335.6,7313.6
2025-01-14T22:00:00Z,32,FRA,FRA 71,Cousin,Manuel,55°02.68'S,-55.0446662902832,114°50.36'W,-114.8393325805664,123,12.8,12.6,6.6,120,12.8,12.7,51.1,100,11.4,10.9,273,8597.7,8575.7
2025-01-14T22:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,54°54.49'S,-54.908164978027344,115°42.26'W,-115.70433044433594,133,11.7,10.9,5.8,125,11.5,11.3,46.1,100,9.9,9.5,237,8628.4,8606.4
2025-01-14T22:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,53°58.19'S,-53.96983337402344,124°54.46'W,-124.90766906738281,124,9.5,9.3,4.7,114,9,9,36.2,106,9.1,9,218.2,8945.8,8923.8
2025-01-14T22:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-14T22:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-14T22:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-14T22:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-14T22:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-14T22:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T02:00:00Z,2,FRA,FRA 24,Richomme,Yoann,46°18.54'N,46.308998107910156,01°52.29'W,-1.871500015258789,95,4.8,1.1,0.2,117,5.2,4.6,21,122,6.6,6.6,158.9,10.4,0
2025-01-15T02:00:00Z,3,FRA,FRA 112,Simon,Sébastien,46°23.81'N,46.39683151245117,14°10.01'W,-14.16683292388916,67,21.7,20.7,10.9,56,22.4,20.6,89.7,46,18.6,17.9,447.3,511.6,501.2
2025-01-15T02:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,11°29.27'N,11.487833023071289,31°38.12'W,-31.635334014892578,344,14.7,10.7,7.3,346,14.3,10.8,57.1,350,15.7,13.1,376.2,2604,2593.6
2025-01-15T02:00:00Z,5,GBR,FRA 100,Goodchild,Sam,11°10.37'N,11.172833442687988,31°26.30'W,-31.43833351135254,352,13.5,11,6.7,350,13.1,10.5,52.4,351,15,12.7,360.4,2615.5,2605.1
2025-01-15T02:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,10°30.93'N,10.51550006866455,31°40.29'W,-31.671499252319336,344,12.4,9.1,6.2,343,13.6,10,54.4,352,14,11.9,335.4,2656.9,2646.5
2025-01-15T02:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,08°08.51'N,8.141833305358887,30°21.03'W,-30.350500106811523,345,14.1,10.9,7.1,344,14,10.8,55.9,349,14.5,12.3,347.8,2751.6,2741.2
2025-01-15T02:00:00Z,8,SUI,FRA 08,Mettraux,Justine,06°02.93'N,6.04883337020874,30°41.53'W,-30.692167282104492,348,14.9,12.1,7.4,345,14.9,11.7,59.6,353,16.3,14.5,392.1,2874.7,2864.3
2025-01-15T02:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,06°40.62'N,6.677000045776367,33°08.24'W,-33.137332916259766,336,16.7,10.7,8.4,333,16.3,10,65.3,345,14.6,11.5,350.2,2902,2891.6
2025-01-15T02:00:00Z,10,GER,MON 1297,Herrmann,Boris,05°47.88'N,5.797999858856201,34°22.15'W,-34.36916732788086,331,13.8,7.8,6.9,333,13.7,8.2,54.8,342,14.2,10.6,339.8,2982,2971.6
2025-01-15T02:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,01°13.05'S,-1.2174999713897705,30°46.43'W,-30.773834228515625,4,22.5,21.5,11.3,5,19.2,18.5,76.9,5,20.6,19.9,493.9,3280.2,3269.8
2025-01-15T02:00:00Z,12,FRA,FRA 09,Dutreux,Benjamin,01°35.95'S,-1.5991666316986084,30°05.32'W,-30.088666915893555,356,18.6,17,9.2,0,21.1,19.9,84.3,360,21.3,20.2,511.1,3287.2,3276.8
2025-01-15T02:00:00Z,13,GBR,FRA 109,Davies,Samantha,02°48.29'S,-2.80483341217041,31°10.90'W,-31.18166732788086,2,24,22.7,12,2,22.8,21.6,91.3,2,20.3,19.4,487.7,3378,3367.6
2025-01-15T02:00:00Z,14,FRA,FRA 10,Attanasio,Romain,19°41.55'S,-19.6924991607666,33°29.04'W,-33.48400115966797,55,11.2,9.1,5.6,54,9.1,7.5,36.4,31,10.2,10,243.7,4377.9,4367.5
2025-01-15T02:00:00Z,15,FRA,FRA 13,Séguin,Damien,25°30.92'S,-25.51533317565918,27°39.09'W,-27.651500701904297,65,12.9,8.1,6.4,67,12.5,7.6,50,39,9.2,8.4,219.6,4620.7,4610.3
2025-01-15T02:00:00Z,16,FRA,FRA 30,Ferré,Benjamin,23°19.26'S,-23.320999145507813,36°55.32'W,-36.922000885009766,64,25.9,18.9,12.4,36,10.2,9.9,40.8,27,7,7,169,4648.3,4637.9
2025-01-15T02:00:00Z,17,SUI,SUI 7,Roura,Alan,26°18.36'S,-26.305999755859375,26°57.43'W,-26.95716667175293,65,10.8,6.7,5.4,67,10.8,6.6,43.2,45,8.4,7.2,200.6,4657.8,4647.4
2025-01-15T02:00:00Z,18,FRA,FRA 29,Le Cam,Jean,25°42.47'S,-25.707834243774414,30°34.93'W,-30.58216667175293,49,11.1,9.4,5.6,52,6.5,5.3,25.9,19,5.3,5.3,127.2,4673.4,4663
2025-01-15T02:00:00Z,19,FRA,FRA 1000,Le Turquais,Tanguy,23°35.05'S,-23.58416748046875,37°27.95'W,-37.4658317565918,21,10.9,10.9,5.4,27,11.2,11.2,45,30,8.6,8.5,207.1,4673.9,4663.5
2025-01-15T02:00:00Z,20,FRA,FRA 27,Joschke,Isabelle,23°48.93'S,-23.815500259399414,37°23.52'W,-37.391998291015625,28,12.4,12.3,6.2,35,12.1,11.7,48.2,11,5.7,5.6,136.6,4685.3,4674.9
2025-01-15T02:00:00Z,21,ITA,ITA 34,Pedote,Giancarlo,24°08.26'S,-24.137666702270508,36°31.09'W,-36.518165588378906,35,10.4,10.1,5.2,40,12.5,11.8,49.9,16,5.9,5.8,140.6,4686.3,4675.9
2025-01-15T02:00:00Z,22,NZL,NZL 64,Colman,Conrad,26°51.99'S,-26.866500854492188,36°43.30'W,-36.7216682434082,23,13.3,13.3,6.7,34,13.5,13.1,54,37,13.2,12.8,316.8,4843.6,4833.1
2025-01-15T02:00:00Z,23,FRA,FRA 22,Soudée,Guirec,35°15.54'S,-35.25899887084961,38°45.09'W,-38.75149917602539,58,10.5,8.4,5.3,58,10.7,8.6,42.7,44,10.2,9.6,245.6,5351.6,5341.2
2025-01-15T02:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,35°54.07'S,-35.90116500854492,46°53.11'W,-46.88516616821289,350,8.6,6.9,4.3,349,7.7,6.1,30.8,344,6.8,5.1,164.3,5547.8,5537.4
2025-01-15T02:00:00Z,25,FRA,FRA 172,Duc,Louis,36°43.83'S,-36.730499267578125,47°46.22'W,-47.77033233642578,322,10.5,4.4,5.3,325,8.6,4,34.5,337,6,4,144.9,5611.5,5601.1
2025-01-15T02:00:00Z,26,JPN,JPN 11,Shiraishi,Kojiro,36°51.84'S,-36.86399841308594,48°38.24'W,-48.637332916259766,311,10.4,2.4,5.2,308,10.6,2,42.3,7,7.1,6.6,169.9,5637.8,5627.4
2025-01-15T02:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,39°23.04'S,-39.38399887084961,43°11.62'W,-43.193668365478516,76,9.4,5.8,4.7,55,8.9,7.7,35.7,47,11.3,10.6,270.7,5661.8,5651.4
2025-01-15T02:00:00Z,28,FRA,FRA 01,Dorange,Violette,39°32.84'S,-39.547332763671875,46°28.85'W,-46.4808349609375,27,14.7,14.7,7.4,22,13.3,13.2,53,35,11.1,11,265.9,5735.4,5725
2025-01-15T02:00:00Z,29,SUI,SUI 49,Heer,Oliver,55°02.67'S,-55.044498443603516,63°52.37'W,-63.872833251953125,54,15,14.5,7.5,58,14.7,14,58.8,73,13.1,11.6,314.5,6893.5,6883.1
2025-01-15T02:00:00Z,30,FRA,FRA 1461,Cornic,Antoine,56°58.00'S,-56.96666717529297,72°53.46'W,-72.89099884033203,82,13.3,13.2,6.7,79,13.5,13.5,54,84,12.2,12.1,291.9,7207.3,7196.9
2025-01-15T02:00:00Z,31,CHN,CHN 5,Xu,Jingkun,57°21.64'S,-57.36066818237305,74°56.25'W,-74.9375,76,14.2,14.2,7.1,75,14.5,14.5,57.8,100,11.3,11.2,270.8,7277.7,7267.3
2025-01-15T02:00:00Z,32,FRA,FRA 71,Cousin,Manuel,55°26.82'S,-55.446998596191406,113°33.22'W,-113.55366516113281,110,12.4,12.4,6.2,118,12.6,12.5,50.2,107,11.6,11.5,279.1,8548,8537.6
2025-01-15T02:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,55°13.75'S,-55.22916793823242,114°29.16'W,-114.48600006103516,103,11.7,11.6,5.8,114,11.5,11.5,46.1,107,10.1,10,242.5,8582.4,8572
2025-01-15T02:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,54°19.03'S,-54.31716537475586,123°57.20'W,-123.95333099365234,117,9.9,9.8,5,121,9.9,9.7,39.5,110,9.1,9.1,218.2,8907.1,8896.7
2025-01-15T02:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T02:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T02:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T02:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T02:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T02:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T06:00:00Z,2,FRA,FRA 24,Richomme,Yoann,46°29.25'N,46.48749923706055,01°53.37'W,-1.8895000219345093,107,6.7,6.7,0.2,356,2.7,2.5,10.7,127,5.6,5.5,133.2,4.2,0
2025-01-15T06:00:00Z,3,FRA,FRA 112,Simon,Sébastien,46°50.15'N,46.83583450317383,12°20.55'W,-12.342499732971191,73,19.1,18.4,9.6,71,19.9,19.4,79.7,52,18.7,18.2,448.1,435.1,430.9
2025-01-15T06:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,12°21.27'N,12.354499816894531,31°51.54'W,-31.858999252319336,340,13,8.6,6.5,346,13.4,10,53.7,349,15.2,12.4,363.8,2564.1,2559.9
2025-01-15T06:00:00Z,5,GBR,FRA 100,Goodchild,Sam,11°58.50'N,11.975000381469727,31°38.96'W,-31.649333953857422,343,12,8.5,6,346,12.4,9.3,49.7,350,14.5,12,347.2,2578.5,2574.3
2025-01-15T06:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,11°15.86'N,11.264333724975586,31°54.38'W,-31.906333923339844,346,10.7,8,5.3,343,11.8,8.5,47,349,12.9,10.6,309.5,2623.3,2619.1
2025-01-15T06:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,09°04.94'N,9.0823335647583,30°36.24'W,-30.604000091552734,340,13.2,9.3,6.6,345,14.6,11.3,58.4,347,14.7,12.2,352.9,2706.6,2702.4
2025-01-15T06:00:00Z,8,SUI,FRA 08,Mettraux,Justine,07°01.94'N,7.0323333740234375,30°58.80'W,-30.979999542236328,348,14.6,11.8,7.3,344,15.4,11.8,61.5,349,15.7,13.3,376.7,2827.8,2823.6
2025-01-15T06:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,07°39.08'N,7.651333332061768,33°28.50'W,-33.474998474121094,343,15,10.8,7.5,341,15.5,10.9,61.9,342,15.5,11.7,372.7,2858.7,2854.5
2025-01-15T06:00:00Z,10,GER,MON 1297,Herrmann,Boris,06°33.29'N,6.55483341217041,34°56.54'W,-34.94233322143555,317,15.6,5.2,7.8,323,14.2,6.3,56.9,338,14.1,9.8,337.3,2957.3,2953.1
2025-01-15T06:00:00Z,11,FRA,FRA 09,Dutreux,Benjamin,00°26.41'S,-0.4401666522026062,30°00.06'W,-30.000999450683594,9,16.4,16.1,8.2,4,17.4,16.8,69.8,1,20.7,19.7,495.9,3220.1,3215.9
2025-01-15T06:00:00Z,12,FRA,FRA 15,Crémer,Clarisse,00°20.75'S,-0.34583333134651184,30°42.03'W,-30.70050048828125,7,10.4,10.1,5.2,5,13.1,12.6,52.5,6,19.7,19.1,471.8,3229.8,3225.6
2025-01-15T06:00:00Z,13,GBR,FRA 109,Davies,Samantha,01°42.09'S,-1.7015000581741333,31°04.60'W,-31.0766658782959,5,11.7,11.2,5.8,5,16.6,16,66.5,3,19.9,19.1,477.7,3313.9,3309.7
2025-01-15T06:00:00Z,14,FRA,FRA 10,Attanasio,Romain,19°24.43'S,-19.407167434692383,32°37.36'W,-32.62266540527344,72,12.6,7.5,6.3,70,12.9,8,51.7,39,10.1,9.6,242.4,4346,4341.8
2025-01-15T06:00:00Z,15,FRA,FRA 13,Séguin,Damien,25°10.44'S,-25.173999786376953,26°47.61'W,-26.793500900268555,67,12.6,7.5,6.3,66,12.7,7.8,50.9,52,10.7,8.6,256,4589.7,4585.5
2025-01-15T06:00:00Z,16,FRA,FRA 30,Ferré,Benjamin,22°51.70'S,-22.861665725708008,36°45.34'W,-36.75566482543945,25,8.8,8.8,4.4,18,7.3,7.3,29.1,32,7.7,7.5,183.7,4619.3,4615.1
2025-01-15T06:00:00Z,17,SUI,SUI 7,Roura,Alan,25°58.23'S,-25.970500946044922,26°12.17'W,-26.20283317565918,65,11.4,7,5.7,63,11.3,7.3,45.4,47,8.7,7.4,209,4628.9,4624.7
2025-01-15T06:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,22°56.69'S,-22.944833755493164,37°04.59'W,-37.076499938964844,27,10.1,10.1,5.1,29,11,10.9,44,32,8.4,8.2,200.5,4630.3,4626.1
2025-01-15T06:00:00Z,19,FRA,FRA 27,Joschke,Isabelle,23°09.90'S,-23.165000915527344,36°58.10'W,-36.96833419799805,18,11,10.9,5.5,31,11.4,11.2,45.5,15,6.7,6.6,159.8,4640.5,4636.3
2025-01-15T06:00:00Z,20,FRA,FRA 29,Le Cam,Jean,25°22.51'S,-25.375165939331055,29°58.83'W,-29.980499267578125,60,8.6,6.2,4.3,58,9.6,7.1,38.2,18,5.6,5.6,135.4,4645.2,4641
2025-01-15T06:00:00Z,21,ITA,ITA 34,Pedote,Giancarlo,23°37.61'S,-23.626832962036133,36°09.28'W,-36.154666900634766,21,10.3,10.3,5.1,33,9.1,8.9,36.6,23,6.7,6.7,160.6,4650.5,4646.3
2025-01-15T06:00:00Z,22,NZL,NZL 64,Colman,Conrad,26°08.17'S,-26.136167526245117,36°22.81'W,-36.380165100097656,29,11.1,11,5.6,23,11.9,11.9,47.5,35,12.6,12.2,301.9,4796.1,4791.9
2025-01-15T06:00:00Z,23,FRA,FRA 22,Soudée,Guirec,34°57.26'S,-34.9543342590332,37°55.94'W,-37.932334899902344,64,11.3,8.2,5.6,65,11.1,7.9,44.2,50,10.8,9.6,258.3,5320.1,5315.9
2025-01-15T06:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,35°20.12'S,-35.33533477783203,47°04.95'W,-47.08250045776367,339,9.1,6.1,4.5,344,8.8,6.5,35.3,344,6.8,5,163.3,5521.7,5517.5
2025-01-15T06:00:00Z,25,FRA,FRA 172,Duc,Louis,36°14.69'S,-36.244834899902344,48°16.46'W,-48.27433395385742,313,10.6,2.8,5.3,320,9.5,3.7,38,333,6.6,3.9,158.1,5596.7,5592.5
2025-01-15T06:00:00Z,26,JPN,JPN 11,Shiraishi,Kojiro,36°26.69'S,-36.44483184814453,48°38.08'W,-48.634666442871094,50,7.3,6.8,3.7,0,6.3,5.6,25.2,20,7.2,7.1,171.7,5615.4,5611.2
2025-01-15T06:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,38°58.74'S,-38.979000091552734,42°36.11'W,-42.60183334350586,36,8.6,8.4,4.3,48,9.2,8.4,36.7,47,10.3,9.7,248.1,5628.4,5624.2
2025-01-15T06:00:00Z,28,FRA,FRA 01,Dorange,Violette,38°44.98'S,-38.74966812133789,45°52.19'W,-45.869834899902344,31,11.4,11.3,5.7,31,13.9,13.9,55.7,33,11.9,11.8,284.5,5679.9,5675.7
2025-01-15T06:00:00Z,29,SUI,SUI 49,Heer,Oliver,54°47.10'S,-54.78499984741211,62°14.38'W,-62.23966598510742,88,13.9,8.9,6.9,74,14.6,12,58.5,71,13.2,11.7,316,6846.3,6842.1
2025-01-15T06:00:00Z,30,FRA,FRA 1461,Cornic,Antoine,56°48.60'S,-56.810001373291016,71°07.87'W,-71.13116455078125,84,14.4,14,7.2,80,14.6,14.6,58.5,85,12.3,12.3,295.7,7149.4,7145.2
2025-01-15T06:00:00Z,31,CHN,CHN 5,Xu,Jingkun,57°08.21'S,-57.13683319091797,73°23.40'W,-73.38999938964844,79,13,12.9,6.5,74,13,13,52,94,11.5,11.5,276.6,7225.7,7221.5
2025-01-15T06:00:00Z,32,FRA,FRA 71,Cousin,Manuel,55°42.63'S,-55.71049880981445,112°11.72'W,-112.1953353881836,116,12,11.9,6.1,108,12.2,12.1,48.7,109,12,11.9,287.2,8499.2,8495
2025-01-15T06:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,55°22.92'S,-55.38199996948242,113°10.01'W,-113.16683197021484,112,10.2,10.2,5.1,101,11.5,11.3,46,107,10.7,10.6,257.5,8537,8532.8
2025-01-15T06:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,54°36.55'S,-54.60916519165039,123°02.74'W,-123.04566955566406,85,7.3,6.7,3.6,119,9.1,8.9,36.2,111,8.7,8.7,209.3,8871.5,8867.3
2025-01-15T06:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T06:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T06:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T06:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T06:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T06:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-15T10:00:00Z,3,FRA,FRA 112,Simon,Sébastien,47°07.80'N,47.130001068115234,10°28.76'W,-10.47933292388916,79,19.7,19.1,9.8,78,19.6,19.2,78.3,60,19.1,18.9,457.9,359.1,0
2025-01-15T10:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,13°11.37'N,13.189499855041504,32°04.88'W,-32.08133316040039,354,13.2,10.8,6.6,345,12.9,9.5,51.8,348,14.4,11.5,344.8,2526.3,2167.2
